warehouse_id,product_id,quantity_on_hand,quantity_reserved,quantity_available,last_restock_date,unit_cost
WH_03,9f1c3e71d56894398a42b050b07f1baa,22,4,18,2018-10-26,6.72
WH_03,b0c89945c034268074f5f80b362bda34,22,5,17,2018-08-02,15.59
WH_03,167b4b8c4bd0c401bea62f5e050d70a4,16,2,14,2018-10-02,87.85
WH_03,4f0abfbee7569e43b80f9aaa256a9bf8,20,2,18,2018-07-30,45.46
WH_03,6ab6d9589ae19abcee458918d4779fae,20,4,16,2018-09-18,81.6
WH_03,61d01171a3784bab50137290350e5332,24,4,20,2018-06-08,15.55
WH_03,475e8a9ddbebf13af503d1c7eccadb1a,9,0,9,2018-10-31,92.14
WH_03,4deb009c36a910076a023947a7929201,37,8,29,2018-10-24,23.49
WH_03,566a4f2c4385f36d15c00dfcaae132d1,54,2,52,2018-06-14,13.12
WH_03,ca38c039b717207dec906f4fa9a21db7,43,4,39,2018-07-07,117.48
WH_03,86c43103446290e7efacad3701cd654d,35,7,28,2018-09-26,18.16
WH_03,601a360bd2a916ecef0e88de72a6531a,35,2,33,2018-07-15,58.62
WH_03,bc055ae94989497c0d66bfa4263ccf61,13,0,13,2018-07-23,29.72
WH_03,3efd399c5d016b9e6a5ad3196eade44f,17,1,16,2018-10-21,99.51
WH_03,3fbc0ef745950c7932d5f2a446189725,197,23,174,2018-07-11,26.4
WH_03,c3097e07a0a5de0d4b4c836d90c5a284,21,3,18,2018-09-09,7.74
WH_03,81288df52439985f610be64465e53f57,37,7,30,2018-09-27,66.38
WH_03,11fd9d7ba552e1d28872e008acf1e050,56,12,44,2018-09-08,92.31
WH_03,a59fb60fddcc72a9878b7ed5cb69d8e4,20,1,19,2018-08-23,8.21
WH_03,2481a472d98c582b46bc2dfeae6f539f,30,6,24,2018-10-15,34.49
WH_03,727a46f0b58a9ef165af9f7ebcfebfa9,16,3,13,2018-10-29,11.58
WH_03,c43ab4269cbf91b373263db4c2973cad,8,2,6,2018-07-31,21.78
WH_03,c708ba7c6269161f89ce0683cdd7c432,17,2,15,2018-06-01,26.97
WH_03,7d854ab97c64ef9df2bbfaf332765786,34,6,28,2018-11-13,41.52
WH_03,1d3ecbda18167c766a3381fd16108e4a,12,3,9,2018-07-25,45.75
WH_03,283dc451ad3918badb976d56ff887289,21,0,21,2018-11-15,45.73
WH_03,99f265229d46f700208ad7cb1ff48aae,16,1,15,2018-09-08,17.26
WH_03,655110abedc57d73d3b2150d8ba2092a,21,3,18,2018-09-16,42.75
WH_03,9c7ce59c96e74dfdfc51f13a4a6c3869,9,1,8,2018-06-28,17.54
WH_03,35bc6c77029697004675d3a2ce505916,16,0,16,2018-06-26,78.1
WH_03,163da86e86f0089de089399c28c3fcbb,20,3,17,2018-06-04,63.47
WH_03,914c9e9af640dd56f48764a225b00f89,13,1,12,2018-09-07,47.23
WH_03,f7e5d0186f539b61586d7ddd247d2996,17,0,17,2018-11-19,7.09
WH_03,cf857bce01d442bb8631a548a4432def,15,0,15,2018-08-06,75.07
WH_03,341d85d688ecc3353cf2a968e7ad0dbf,21,0,21,2018-09-24,72.9
WH_03,d4dccae17c83ffbaafc50d763503e9eb,14,3,11,2018-10-15,38.6
WH_03,5dee2c14e1989141e15d341d4c62d72a,41,1,40,2018-09-17,57.29
WH_03,82e4ad16521ca131d95e198d507db370,39,6,33,2018-06-21,12.4
WH_03,cadb69af336c16aba5c5223599821245,12,2,10,2018-10-30,9.34
WH_03,fc1449f3ffc59fd2eb9640505aea0581,9,2,7,2018-09-25,100.56
WH_03,952670bc019a73f0933157ec82ff6e4f,32,7,25,2018-07-02,97.97
WH_03,921d31a1daa51460b7a95ea5f3ab64d5,53,7,46,2018-11-01,45.86
WH_03,1b8ee158f59c098470fad33f39660964,23,2,21,2018-11-20,73.73
WH_03,93c902b021a9e594f658ab1b0351602a,46,0,46,2018-07-16,56.38
WH_03,fcf28afb1353f2f12ea041dd74954226,11,1,10,2018-08-23,11.34
WH_03,d2085f7e0f9533605386960fc7e987ec,29,0,29,2018-08-31,7.42
WH_03,2083a6feb4bbb31f6abc92fc24e468c0,30,6,24,2018-06-22,3.29
WH_03,9a29b754b7fc0aa8eeb990103fcea4fc,15,1,14,2018-11-10,68.67
WH_03,ec5b3c8bb77ad22278f6e9d719a83de3,23,2,21,2018-09-26,6.5
WH_03,ad2037645597db38527fe3afbe226af2,25,1,24,2018-10-13,32.5
WH_03,c72edc98e7d77f0c4c04ec80730c05f5,25,0,25,2018-09-04,30.97
WH_03,0c71252f37443403376d2008034a7240,7,0,7,2018-06-21,56.51
WH_03,59ebd2c07d59483d0855b5b3d5e18728,11,2,9,2018-09-17,17.49
WH_03,466d263ce8b7bd275003ee2104428127,17,1,16,2018-08-05,17.79
WH_03,75d6b6963340c6063f7f4cfcccfe6a30,108,23,85,2018-09-19,37.81
WH_03,c1488892604e4ba5cff5b4eb4d595400,40,3,37,2018-08-17,22.09
WH_03,c5b72065154ec27c2d1ed8a654c3348f,31,3,28,2018-06-13,115.6
WH_03,54e5939fcd9ae70ad0f59f612d6d29bd,14,3,11,2018-09-20,21.21
WH_03,2948658cb6abc82847412be7201bfc4c,44,11,33,2018-08-10,72.27
WH_03,362b773250263786dd58670d2df42c3b,65,1,64,2018-07-17,30.13
WH_03,820e8f306dc9ffcf6d0957516084cca1,20,2,18,2018-07-24,15.04
WH_03,cd46a885543f0e169a49f1eb25c04e43,9,1,8,2018-08-10,59.71
WH_03,1ca737c9f8f06b3672be9f9f3f603d36,9,2,7,2018-11-10,82.16
WH_03,dfb97c88e066dc22165f31648efe1312,23,1,22,2018-08-23,64.98
WH_03,e84997d75938765ef99930f908ceedf4,13,2,11,2018-11-03,78.38
WH_03,8d98dedc3c19de17f1a090195e85d6b6,27,4,23,2018-10-31,26.26
WH_03,f83c9874b5b5044ea58fef1be68c1ea8,13,3,10,2018-10-21,73.47
WH_03,2b7aa376a6e728560bddb5558cc48e89,10,1,9,2018-09-22,57.97
WH_03,42a2c92a0979a949ca4ea89ec5c7b934,88,15,73,2018-11-26,27.51
WH_03,e0d64dcfaa3b6db5c54ca298ae101d05,97,12,85,2018-06-09,78.11
WH_03,d692d19cee022f7acab76373f297ad6a,26,4,22,2018-11-09,86.75
WH_03,593236d0ff46b4299b4787fb8d43f7f0,32,5,27,2018-10-14,31.49
WH_03,63de2743d05ab59d85caa49e49459ac1,32,4,28,2018-09-24,10.97
WH_03,87a71ae93900ab55fcf685c8040769b3,41,0,41,2018-10-28,5.76
WH_03,0bbdc963004d9b2fd3427ee3c5ae3608,15,2,13,2018-09-15,172.17
WH_03,fe9dfbe7f974621789683b7b78be2a16,38,0,38,2018-08-12,203.82
WH_03,22594ba8fd9a72ad95d352929c821560,20,3,17,2018-09-05,75.09
WH_03,fa23bf270fb9880690b07d09b9f9ff20,29,2,27,2018-07-02,30.78
WH_03,2b939dc9b176d7fa21594d588815d4a4,6,0,6,2018-06-29,44.03
WH_03,e8316a4667e5870c85e906b1f062bde1,29,2,27,2018-09-11,54.14
WH_03,c94d19d021d4a8fbae5a45f904aeea90,27,2,25,2018-09-16,67.55
WH_03,b1acb7e8152c90c9619897753a75c973,60,8,52,2018-09-01,17.35
WH_03,72172e982e8b92155069e4201c92c0bb,51,10,41,2018-11-10,21.53
WH_03,fb01a5fc09b9b9563c2ee41a22f07d54,29,5,24,2018-10-15,383.92
WH_03,b114bf337c0626166abe574eee9e3f32,41,6,35,2018-09-27,84.79
WH_03,c6e513054b982283c1cbbb2a45d02d83,12,3,9,2018-07-16,11.72
WH_03,d6aa421b9567e3e2a3a0caf8fb846cbc,12,0,12,2018-08-25,23.86
WH_03,0bcc3eeca39e1064258aa1e932269894,139,11,128,2018-06-26,32.73
WH_03,7814c273ab16783d73a9863ebfa8b141,47,10,37,2018-09-16,125.19
WH_03,8ed094bfe076c568f6bb10feada3f75d,55,10,45,2018-07-28,75.59
WH_03,ad4b5def91ac7c575dbdf65b5be311f4,10,2,8,2018-06-21,11.79
WH_03,af51d485dc5255ba2e18b21b550156e6,56,11,45,2018-06-06,137.63
WH_03,a2da86fa759178e9e58e54aa1a144e59,15,1,14,2018-11-08,11.24
WH_03,c1617123e66d2491ca93ceadfd36203e,18,0,18,2018-06-06,36.23
WH_03,f2399cabe080029634d12cec4f60dbf0,22,5,17,2018-10-09,49.45
WH_03,158102fe543dbaeb84d87811bfe06d0d,22,1,21,2018-08-01,9.62
WH_03,d3c044bd42d84a79e3b0c42662806a48,36,3,33,2018-08-15,13.93
WH_03,74ae869eb82594d9cbe6e934cf143e0c,8,0,8,2018-09-27,17.01
WH_03,01c9a70868bec5b748c67fcc26ce5895,13,3,10,2018-07-16,71.54
WH_03,3225c54bb2785c33f49f50398fcdb88c,54,8,46,2018-11-02,165.41
WH_03,c3f6113d5b61bc95468432072b27e23d,23,1,22,2018-06-18,8.95
WH_03,e61c78a7343d82c0539d27df0f7dfc31,5,0,5,2018-09-13,123.71
WH_03,0bb7cb61f1957f79dac582ab66ccdc1f,37,7,30,2018-06-19,15.74
WH_03,05a9dadb8402b6b7ae3dd28f7da187b5,40,4,36,2018-10-16,105.74
WH_03,c1ad8ac66c91ad301cefc322ba2adf31,6,0,6,2018-06-16,312.34
WH_03,ccadfeab525a9eb1569983b66e5075c4,20,3,17,2018-06-11,55.08
WH_03,42ec84ace63b58b8c5a7ba7be01d5fb8,20,5,15,2018-11-09,65.58
WH_03,177d3d5bb9d4d29222a222e3b3554f41,45,6,39,2018-06-27,72.48
WH_03,33fca9d59532dd4c191217a979346ab9,7,1,6,2018-10-27,157.56
WH_03,19c91ef95d509ea33eda93495c4d3481,187,7,180,2018-09-02,74.66
WH_03,73326828aa5efe1ba096223de496f596,42,5,37,2018-08-02,36.56
WH_03,0502d1a36be75bd36b452f31c6ed264a,32,3,29,2018-08-24,33.78
WH_03,ee5329ffbe604bebcf84b2fd7792024e,18,0,18,2018-10-04,106.8
WH_03,e9a69340883a438c3f91739d14d3a56d,69,8,61,2018-11-24,83.79
WH_03,a5bbc554f75cf4afa2cd56791015ec27,15,3,12,2018-10-24,35.58
WH_03,665aa1d687284a4d2d2b74c0c6724625,10,0,10,2018-07-08,64.82
WH_03,6adab229374835b551f6402e0dc53267,29,0,29,2018-09-03,22.96
WH_03,3b60d513e90300a4e9833e5cda1f1d61,28,4,24,2018-07-11,74.53
WH_03,f699b297070aa38aaf3de9639302506a,17,2,15,2018-09-21,66.62
WH_03,25e2023ed83352bde98dc1490d14c3d8,36,2,34,2018-11-25,69.22
WH_03,f62cbf4416c9ef8e1b4e8d5279891f24,8,2,6,2018-09-07,6.66
WH_03,cd2ea14a901da3b47b33516f3ca6929e,9,0,9,2018-07-25,25.25
WH_03,31639956e7fac87ecfd9d608040638bd,25,1,24,2018-08-06,39.26
WH_03,3fc18e3aefe7b9346bd15de863fa0365,12,3,9,2018-07-14,40.69
WH_03,173e9fe34bfe97f3a5e6dc57fe897b74,63,4,59,2018-10-07,33.32
WH_03,704ef63ad0ac345842ea734060a83db2,30,5,25,2018-10-03,38.91
WH_03,115e606ac8059e4cfa1c6c3310fb365c,23,4,19,2018-10-02,21.73
WH_03,7b453aa3584d61c1268d77ba6fd5956b,26,0,26,2018-06-17,66.01
WH_03,6c3effec7c8ddba466d4f03f982c7aa3,68,9,59,2018-07-09,11.35
WH_03,2136c70bbe723d338fab53da3c03e6dc,56,12,44,2018-07-01,17.94
WH_03,2196663031bcde078cede855ac0b5739,19,2,17,2018-10-24,35.82
WH_03,55782cb82e0efe052da0a3da237da3b2,40,0,40,2018-10-13,115.41
WH_03,78119fbfa709d07b86f5ccf15043c6d6,26,5,21,2018-11-18,89.55
WH_03,008cff0e5792219fae03e570f980b330,7,0,7,2018-10-08,95.2
WH_03,09b0d15a8cc9a84e7af7e0225f67dc45,7,0,7,2018-06-15,46.31
WH_03,6d7a4492be45dfb8e38e762efe6614a4,14,1,13,2018-07-17,13.25
WH_03,16679d68bdbed3fb97af806424d7f2b7,39,3,36,2018-09-25,12.98
WH_03,51f876eb62be778c757503cf7f8a3b74,16,4,12,2018-08-11,4.87
WH_03,44a5d24dd383324a421569ca697b13c2,6,0,6,2018-06-17,18.59
WH_03,57f2bc497c1a3ebe41ba7a06d78ed159,52,2,50,2018-06-16,30.61
WH_03,c50ca07e9e4db9ea5011f06802c0aea0,13,1,12,2018-10-27,9.68
WH_03,ab1106e227a745836a0dc83b374e2575,13,0,13,2018-06-14,11.77
WH_03,fc13bac52be6640d9a77f54894e2c0e6,10,2,8,2018-10-01,12.25
WH_03,6f3b5b605d91b7439c5e3f5a8dffeea7,51,1,50,2018-06-26,88.19
WH_03,5176d8670222d50ebbe4d4c5dfba2b49,20,1,19,2018-08-16,10.11
WH_03,d04857e7b4b708ee8b8b9921163edba3,82,18,64,2018-06-29,37.33
WH_03,c20a3f598c16d77249da67e81caa8317,47,7,40,2018-07-20,21.24
WH_03,dc881ef926ca402063ea142afc83874c,16,4,12,2018-06-01,55.65
WH_03,b532349fe46b38fbc7bb3914c1bdae07,101,13,88,2018-10-05,21.16
WH_03,8317b177579dd27ff068b83205e2169b,48,5,43,2018-10-10,99.8
WH_03,08574b074924071f4e201e151b152b4e,72,9,63,2018-10-15,45.63
WH_03,0b039b61011417822882815943f13dac,12,2,10,2018-10-07,14.3
WH_03,9749139e09929de55d37e68e64b89706,16,3,13,2018-07-17,25.88
WH_03,0fc6914383c2bea767a9562c9d8b43a1,15,2,13,2018-10-09,30.31
WH_03,827c4a77226a3e7ef259d61eaa775df9,28,2,26,2018-09-19,18.38
WH_03,5fc3e6a4b52b0c414458104ed4037f1c,25,0,25,2018-09-22,60.31
WH_03,98190f6a2c3253d07ca86525bb238162,11,2,9,2018-07-17,42.22
WH_03,43ee88561093499d9e571d4db5f20b79,10,0,10,2018-07-25,6.85
WH_03,3db75f31b76375c502f64d550dcd1166,29,4,25,2018-10-14,15.82
WH_03,5c3aca5c078a343b3b873362e7ac2fcc,13,2,11,2018-07-24,115.3
WH_03,79da264732f717f10ebf5d102aa6c32a,24,1,23,2018-07-20,15.31
WH_03,5526b1ae9ab2688cf600783cece249df,32,2,30,2018-11-04,65.71
WH_03,be0dbdc3d67d55727a65d4cd696ca73c,28,5,23,2018-09-30,49.75
WH_03,216bb0e0cd43ffd832e0973d35e0377e,40,6,34,2018-08-08,28.8
WH_03,e9def91e99c8ecb7c5cef5e31506a056,25,2,23,2018-08-17,39.11
WH_03,5d790355cbeded0cd60e25cbc4c527a2,12,2,10,2018-08-30,47.58
WH_03,2291d090b69f60fc0ffd95ae394daa77,27,2,25,2018-09-17,54.2
WH_03,014a8a503291921f7b004a5215bb3c36,17,3,14,2018-09-12,14.7
WH_03,4178e16324fd0c9a8e18463caf390cc6,9,1,8,2018-07-06,134.66
WH_03,96d80c8b6c6545a30eb5bdc4961455f3,24,6,18,2018-11-28,58.66
WH_03,7b5d8be0e04080e4c8ee6a7ec2f1f597,11,2,9,2018-08-15,22.26
WH_03,f497ba62f1d6b4f6a3a3266fa8623ad3,22,0,22,2018-09-06,28.9
WH_03,0cf41187284d7f099adc8415a743ebbd,24,4,20,2018-07-26,22.32
WH_03,3354a4e684f5e7199f9407db70ccd92b,74,14,60,2018-06-28,59.39
WH_03,9abb00920aae319ef9eba674b7d2e6ff,6,0,6,2018-10-01,18.56
WH_03,a35a9f46dcee0a67c8c7ad8493eb4135,71,15,56,2018-06-12,19.14
WH_03,d9bdf643d95cb89844c0da1a0df1d16e,22,3,19,2018-11-28,73.37
WH_03,1491a8ff192d4b5c369b0eaa2fe33ee5,22,2,20,2018-10-29,141.71
WH_03,69455f41626a745aea9ee9164cb9eafd,30,1,29,2018-08-27,67.63
WH_03,af0a917aec9cea3b353ece61a8825326,11,1,10,2018-08-12,47.5
WH_03,422879e10f46682990de24d770e7f83d,209,8,201,2018-06-19,36.48
WH_03,47cd48073d67f91f09cb5ef9496c920b,13,3,10,2018-07-09,53.56
WH_03,1d7db62a21ffb4f220d3e8a05fa77e02,17,4,13,2018-06-23,14.72
WH_03,617186c3d97ea56c9c683a8a3974e8c1,78,10,68,2018-11-17,47.7
WH_03,d017a2151d543a9885604dc62a3d9dcc,85,16,69,2018-11-24,31.61
WH_03,738da8ddda2e593acfdc53c2d1520dfa,7,0,7,2018-11-27,49.73
WH_03,0a5a41c678bcf81e041826bb24eb0b01,23,2,21,2018-09-01,33.6
WH_03,be1c4cf8a2d2aade623eb7a646d2a0bc,22,3,19,2018-07-25,43.69
WH_03,803f77475e1b51b47f1bfec4f2ec353f,9,1,8,2018-09-01,33.24
WH_03,a5647c44af977b148e0a3a4751a09e2e,14,2,12,2018-06-06,78.52
WH_03,e24f73b7631ee3fbb2ab700a9acaa258,8,2,6,2018-09-10,63.14
WH_03,77cc62dc80ebe12a0452d1ce0565acdc,38,0,38,2018-06-16,73.39
WH_03,060f0122cdc8f25db4a0d7359fdae7b0,22,4,18,2018-10-23,25.09
WH_03,a9516a079e37a9c9c36b9b78b10169e8,48,0,48,2018-08-23,82.11
WH_03,64b4f32393cbf55be791078e7a2adca0,29,7,22,2018-08-25,63.75
WH_03,372645c7439f9661fbbacfd129aa92ec,30,1,29,2018-10-21,62.3
WH_03,b36f3c918c91478c4559160022d3f14e,21,4,17,2018-10-10,67.12
WH_03,9048cbd294fe0c1a3ec8c8248bc2cadd,19,0,19,2018-09-28,41.98
WH_03,ae52eeb8383b94455f0a08b1f88ad002,23,1,22,2018-11-23,45.39
WH_03,31c79131e883e5fd8c4c85fe9f7d2bb2,17,2,15,2018-07-09,13.49
WH_03,ee406bf28024d97771c4b1e8b7e8e219,97,2,95,2018-10-26,65.22
WH_03,52e9413ed0d3e64b796aac2bc2291d50,13,3,10,2018-09-11,101.01
WH_03,aa5d6a9bd4be367ae1a3a29c323c7c11,18,0,18,2018-09-08,74.93
WH_03,9fc98e39f04be8e382d8aa5e259f5489,6,0,6,2018-07-09,23.11
WH_03,d285360f29ac7fd97640bf0baef03de0,75,7,68,2018-08-23,147.92
WH_03,7340a3839a1de1e99d149b8cf052a2ec,41,10,31,2018-10-26,41.84
WH_03,90b58782fdd04cb829667fcc41fb65f5,23,5,18,2018-07-10,120.38
WH_03,060c17562f97e5bb60bc0dfa4dd5b3f2,20,1,19,2018-07-17,11.52
WH_03,6d2fde7d12bb6ff367dbda120ba8828e,7,0,7,2018-10-17,13.93
WH_03,247fa5b4e2f524a22b21ef256ffc23e4,15,0,15,2018-08-20,14.26
WH_03,13db47eae724e2848e12b71a617a3a41,36,3,33,2018-07-12,230.13
WH_03,3cb39171fd36c50097f2dedbbe0dfe6e,34,4,30,2018-07-26,13.92
WH_03,f7bb503725fb4d7bb55301d5bceba728,29,0,29,2018-09-21,43.99
WH_03,71a7800a633691de8ecdd17463335e2e,9,1,8,2018-07-24,27.12
WH_03,a0eef953cb25bc9ae40457e1c3c82946,13,3,10,2018-07-21,37.16
WH_03,ee3d532c8a438679776d222e997606b3,17,3,14,2018-07-02,57.7
WH_03,fa4e8255202fd921350a6fc716710dae,6,0,6,2018-10-27,143.62
WH_03,c32b1155b886162db8e1ec114699a799,26,0,26,2018-07-24,25.58
WH_03,ac44def10e24998cdee20a208d691127,12,3,9,2018-08-31,54.96
WH_03,c8cfa622661e047ea2499f8bce4731a5,31,5,26,2018-07-24,70.76
WH_03,64d33e6bd1b905a31c2f96f584e6a0c8,32,8,24,2018-08-05,14.63
WH_03,990d135e28e075648cb7d83198fdccf4,24,3,21,2018-09-06,32.54
WH_03,f4d705aa95ccca448e5b0deb6e5290ba,31,6,25,2018-06-26,17.14
WH_03,8c591ab0ca519558779df02023177f44,102,9,93,2018-09-20,66.91
WH_03,9ad75bd7267e5c724cb42c71ac56ca72,61,9,52,2018-11-27,48.69
WH_03,ecbe1ef7e2903ff8b1d704ba78fa264d,13,3,10,2018-06-05,64.16
WH_03,aa280035c50ba62c746480a59045eec4,67,8,59,2018-08-22,21.99
WH_03,d5b703c271f43f9c588a6f512a00f77e,15,1,14,2018-06-03,15.78
WH_03,0152f69b6cf919bcdaf117aa8c43e5a2,29,2,27,2018-09-29,6.78
WH_03,14dffa241a078aeaebaef48a49e807ca,27,0,27,2018-07-24,37.57
WH_03,363218ba55c610b750224f90bdd34be1,115,21,94,2018-11-06,39.28
WH_03,186fe07c8b8005ec6a498587ffbc1352,28,2,26,2018-07-15,15.25
WH_03,6cc44821f36f3156c782da72dd634e47,49,2,47,2018-11-19,62.37
WH_03,a2105c8c0d5d99dbc5a2a9ad94321e5c,9,0,9,2018-06-08,65.08
WH_03,0d85c435fd60b277ffb9e9b0f88f927a,64,9,55,2018-09-04,36.76
WH_03,29427de7f8a9ee983d9dbc51cec569b4,134,16,118,2018-06-08,58.22
WH_03,f177b434709ecb652dbee4f4b19aef2f,28,5,23,2018-09-29,12.07
WH_03,04c4a4b9c924494fcf82e0fba966f955,7,0,7,2018-06-12,18.43
WH_03,5c2bb11cf2149bd4d9fffcc1246458c3,18,4,14,2018-07-14,59.46
WH_03,f9259c9e7c0f12c70f7a81409680a5ff,12,0,12,2018-07-28,36.64
WH_03,b4b817e5f2c4efc8253b4b679c653847,7,0,7,2018-09-30,37.56
WH_03,0c9ff9d8ed9b9bdd825487b3a66e05f5,14,3,11,2018-10-16,153.23
WH_03,6c50c87e36d8641d67fbcceed5cfec5e,13,0,13,2018-09-29,27.14
WH_03,ee57070aa3b24a06fdd0e02efd2d757d,34,4,30,2018-11-16,32.26
WH_03,431d674f9a4fbd0957ecf6ba3fcb6899,50,9,41,2018-06-25,167.9
WH_03,9b9d1c4bd979b93c138044e032f99780,21,5,16,2018-10-25,64.48
WH_03,f1c7f353075ce59d8a6f3cf58f419c9c,82,7,75,2018-07-07,107.99
WH_03,51ce083cd2b9078656a94655ab45b8a4,14,0,14,2018-09-12,127.4
WH_03,7cd29da0653abeb444703cc5a957f479,12,0,12,2018-08-04,18.45
WH_03,7a10781637204d8d10485c71a6108a2e,74,9,65,2018-09-27,106.23
WH_03,1ec486885049bbb9b79351d150ed18c4,44,8,36,2018-08-08,27.7
WH_03,b1631003bdbc3b1e876f83a7d851d74a,21,1,20,2018-09-04,28.29
WH_03,6803077179d24889430188e03fafd31a,43,9,34,2018-06-09,12.22
WH_03,5aad359a63cbb4fc35ead44346a3eeb4,20,3,17,2018-07-21,6.48
WH_03,634256dbcd184b3757ffd7632c9fe52a,106,0,106,2018-06-09,11.28
WH_03,f7f59e6186e10983a061ac7bdb3494d6,50,3,47,2018-08-22,15.65
WH_03,89e4362d74afa10ac57f8d67210132a6,7,1,6,2018-08-28,51.76
WH_03,bdc3291ab242ec1effc8eb0987850268,24,6,18,2018-10-26,17.97
WH_03,5d66715cc928aadd0074f61332698593,50,3,47,2018-08-07,10.6
WH_03,a62e25e09e05e6faf31d90c6ec1aa3d1,215,7,208,2018-11-15,66.35
WH_03,c45f017c36f9112a8bb4f170edfb1870,19,2,17,2018-07-18,47.87
WH_03,e2bb00220a167d9e60b6776ac33717bc,17,3,14,2018-09-25,35.37
WH_03,dab2413ead0edda9967edbc9bda2a64e,74,10,64,2018-08-07,18.86
WH_03,66a0a6e02b7f543e5b021ce361f267d4,12,2,10,2018-06-07,65.66
WH_03,52c80cedd4e90108bf4fa6a206ef6b03,172,8,164,2018-09-26,74.4
WH_03,ee0c1cf2fbeae95205b4aa506f1469f0,115,3,112,2018-08-15,29.2
WH_03,64fb265487de2238627ce43fe8a67efc,33,5,28,2018-09-20,44.92
WH_03,59fc88d07b8100b80600e42f3e5ac79d,18,0,18,2018-10-08,42.12
WH_03,595fac2a385ac33a80bd5114aec74eb8,55,13,42,2018-10-09,81.35
WH_03,e67307ff0f15ade43fcb6e670be7a74c,21,5,16,2018-06-05,8.8
WH_03,fca62108387e25005784da2f551466a1,10,2,8,2018-11-01,126.49
WH_03,11bbef4e2a44601d9dd471aa1fb433e6,23,4,19,2018-10-13,217.47
WH_03,23365beed316535b4105bd800c46670e,11,2,9,2018-07-29,8.12
WH_03,474bb6b54fc608ca71059a6c4f7ecda3,41,8,33,2018-07-11,9.75
WH_03,93a12c289ca2b78e7069e469f5053ef2,14,1,13,2018-11-06,80.36
WH_03,b3e40ff639c185b9d726b4b19c17e6cd,13,1,12,2018-11-04,129.31
WH_03,aa70ae9ee9a798d44ae6e00ce6d82cb1,14,1,13,2018-09-11,53.34
WH_03,b59b5899ecf4bcc294a72fdd48adaa94,11,2,9,2018-09-30,20.65
WH_03,bdcf6a834e8faa30dac3886c7a58e92e,27,1,26,2018-08-16,23.19
WH_03,6109d0cae3bcb57d579bc0fab6e61814,11,1,10,2018-11-19,50.43
WH_03,e4d325bd1eea550509bdbbc5c3301fc1,22,5,17,2018-06-18,213.87
WH_03,54d9ac713e253fa1fae9c8003b011c2a,42,6,36,2018-10-02,14.18
WH_03,b80921007ed3f68cf6e536e6daf08610,27,6,21,2018-08-02,20.41
WH_03,e5ae72c62ebfa708624f5029d609b160,29,2,27,2018-09-09,37.04
WH_03,afeeea6271148ee1bb15173b8187c431,53,3,50,2018-06-19,133.18
WH_03,5bfc7506459ae2a7b4b573fe557a58e1,17,2,15,2018-09-11,30.89
WH_03,d6160fb7873f184099d9bc95e30376af,15,1,14,2018-07-07,645.12
WH_03,163e6400e6dadd0fe04775c5e9331fda,17,2,15,2018-07-01,20.16
WH_03,6a1a04054158fe995e1688d8f79605b2,26,4,22,2018-11-08,25.8
WH_03,e1da6ab77f4859eb17950e5df1c0f815,41,3,38,2018-08-16,29.15
WH_03,84a87daa85c8b432d90bc1baa0cb4388,21,4,17,2018-09-25,38.41
WH_03,ea44caac707f7f1325182a538007f838,30,5,25,2018-06-11,33.63
WH_03,7b85e3deef35afd6ebed5461ee8f0641,25,2,23,2018-09-28,13.35
WH_03,2635c3e7db0ac6cb3e733cac61ce0ba5,12,1,11,2018-11-25,17.83
WH_03,7d50930301709838d8e90dcac5cfaa84,54,7,47,2018-07-28,37.59
WH_03,c63ea4621680c1b0fca8864c0564bd78,15,0,15,2018-11-02,125.8
WH_03,054515fd15bc1a2029f10de97ffa9120,81,11,70,2018-11-18,20.04
WH_03,a869ec6209c361ca46dad85a5530e119,15,3,12,2018-11-11,82.89
WH_03,33202a8e7a645388c41ed714203d7131,7,1,6,2018-08-10,97.84
WH_03,07c055536ebf10dfbb6c6db6dbfc36e5,41,10,31,2018-09-16,25.35
WH_03,aede48631330269f65a8d680de491657,18,2,16,2018-06-22,62.07
WH_03,8b5227e28272123eefd613a10ffd7704,5,1,4,2018-10-05,238.45
WH_03,ba9943916136c9959e24f71bdae28faa,9,1,8,2018-06-27,29.01
WH_03,68c923fddf7f83316b53252eaf830724,23,5,18,2018-11-03,38.44
WH_03,d5991653e037ccb7af6ed7d94246b249,134,24,110,2018-11-18,85.39
WH_03,4aa6014eceb682077f9dc4bffebc05b0,35,1,34,2018-11-12,168.04
WH_03,36c2fb4fa746273709c373f6d6ec6796,36,9,27,2018-08-01,31.44
WH_03,3516632e8f52b679ff83d1665ecc990e,13,3,10,2018-06-11,48.76
WH_03,0d9374142ba86a7c22357ea192bcfde6,12,3,9,2018-10-25,40.26
WH_03,c10d7c70907ad6d09ada0581ef6bf839,22,0,22,2018-11-08,139.95
WH_03,ff29d8cb1cd0cd5ea37b80dac9939e1c,28,6,22,2018-06-07,11.53
WH_03,7f72a8900b3d2fc8fa2635b7836d6e6e,25,1,24,2018-08-24,30.1
WH_03,8d139b1550c8cc91a3babc9cfe9fc147,6,1,5,2018-09-25,35.85
WH_03,6a8631b72a2f8729b91514db87e771c0,81,8,73,2018-11-22,13.52
WH_03,ba4a91633739ceceb2b73b627e2cfbc3,15,1,14,2018-06-13,68.03
WH_03,f7740e5b4337a3cc4a8a204553101a85,11,2,9,2018-08-07,373.04
